,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
126,littlemafia s potato paprikash,393102,40,4,"['oil', 'durkee onion', 'garlic', 'caraway seed', 'paprika', 'water', 'potato', 'pepper', 'tomato', 'salt']",530.0,22.0,42.0,1.0,22.0,10.0,31.0,-
127,noah s skillet taters,321949,20,6,"['potato', 'durkee onion', 'butter', 'oil', 'pepper', 'garlic', 'paprika', 'salt']",440.2,39.0,11.0,22.0,11.0,46.0,16.0,-
128,papas chorreadas,170151,30,6,"['potato', 'vegetable oil', 'durkee onion', 'tomato', 'paprika', 'queso blanco', 'pepper']",278.7,6.0,20.0,0.0,13.0,2.0,18.0,-
129,potato and onion skillet fry,138992,20,8,"['durkee onion', 'butter', 'oil', 'potato', 'pepper']",260.5,14.0,13.0,2.0,9.0,20.0,13.0,-
130,aunt muriel s banana bread,304396,75,3,"['purpose flour', 'sugar', 'buttermilk', 'oil', 'egg', 'baking soda', 'baking powder', 'salt', 'vanilla']",195.5,14.0,51.0,9.0,4.0,6.0,8.0,-
131,best chocolate cupcakes,357072,35,12,"['purpose flour', 'cocoa', 'baking soda', 'salt', 'sugar', 'vegetable oil', 'egg', 'vanilla', 'buttermilk', 'chocolate chip cookie']",220.5,14.0,85.0,6.0,6.0,12.0,11.0,-
132,black magic chocolate cake,118424,10,6,"['wheat flour', 'sugar', 'cocoa', 'baking soda', 'baking powder', 'salt', 'egg', 'tomato basil soup mix', 'buttermilk', 'oil', 'vanilla']",332.1,16.0,145.0,23.0,9.0,8.0,18.0,-
133,buttermilk  dump  pound cake,82046,100,4,"['shortening', 'sugar', 'purpose flour', 'baking soda', 'salt', 'egg', 'buttermilk', 'vanilla']",421.8,28.0,137.0,5.0,10.0,24.0,19.0,-
134,cola chocolate cupcakes,37482,40,10,"['purpose flour', 'sugar', 'cocoa', 'baking soda', 'baking powder', 'salt', 'vanilla', 'egg', 'oil', 'espresso', 'buttermilk']",158.6,8.0,68.0,6.0,4.0,3.0,8.0,-
135,cinnamon bun icing,19239,5,4,"['sugar', 'cream', 'salt', 'vanilla extract']",482.6,1.0,470.0,3.0,0.0,2.0,40.0,-
136,mint chocolate chip cheesecake pie with chocolate ganache,199510,155,11,"['cheese', 'sugar', 'peppermint extract', 'food coloring paste', 'egg', 'semisweet chocolate chip', 'chocolate wafer pie crust', 'cream']",716.7,74.0,201.0,18.0,20.0,124.0,22.0,-
137,simple mint chocolate chip ice cream,112472,30,5,"['milk', 'whipping cream', 'sugar', 'salt', 'vanilla extract', 'peppermint extract', 'food coloring paste', 'semisweet chocolate chip']",439.4,45.0,160.0,3.0,8.0,91.0,14.0,-
138,sturdier whipped cream,277540,5,4,"['cheese', 'sugar', 'salt', 'vanilla extract', 'cream']",704.6,97.0,108.0,12.0,11.0,191.0,10.0,-
139,the realtor s blue moon ice cream,384027,3,6,"['milk', 'cream', 'sugar', 'vanilla extract', 'raspberry extract', 'food coloring paste']",347.1,37.0,101.0,2.0,6.0,75.0,9.0,-
140,cafe vienna flavored creamer,117935,10,5,"['sugar', 'milk', 'cinnamon']",529.8,19.0,373.0,7.0,25.0,40.0,31.0,-
141,i can t believe this is microwaved oatmeal,160930,4,5,"['oat', 'water', 'cinnamon', 'sugar', 'milk']",207.8,5.0,35.0,0.0,14.0,5.0,12.0,-
142,katrina s hot cocoa,49494,10,5,"['chocolate powder', 'sugar', 'cinnamon', 'milk', 'water', 'chocolate syrup']",190.1,1.0,164.0,4.0,2.0,2.0,15.0,-
143,moroccan cinnamon coffee with orange flower water,424063,15,3,"['ground coffee', 'cinnamon', 'water', 'flower water', 'sugar', 'milk']",1.6,0.0,0.0,0.0,0.0,0.0,0.0,-
144,my mom s maple syrup recipe,292075,10,4,"['water', 'sugar', 'karo syrup', 'maple flavoring']",886.5,0.0,699.0,9.0,0.0,0.0,77.0,-
145,beer batter fried veggies n  things,29336,15,7,"['oil', 'onion soup mix', 'wheat flour', 'baking powder', 'egg', 'beer', 'mustard']",195.9,5.0,9.0,39.0,14.0,4.0,10.0,-
146,bolo de cereveja  beer cake,370145,70,9,"['sugar', 'butter', 'egg', 'beer', 'purpose flour', 'baking powder']",411.6,26.0,134.0,6.0,11.0,51.0,19.0,-
147,olive oil and fresh rosemary cake,329166,65,11,"['egg', 'sugar', 'olive oil', 'rosemary leave', 'purpose flour', 'baking powder', 'salt']",341.0,31.0,75.0,11.0,10.0,16.0,11.0,-
148,zucchini kugel,49636,55,7,"['zucchini', 'egg', 'matzo meal', 'mayonnaise', 'onion soup mix']",70.8,4.0,7.0,11.0,7.0,3.0,2.0,-
149,zucchini pancakes,16702,35,16,"['zucchini', 'egg', 'purpose flour', 'sugar', 'salt', 'olive oil', 'baking powder', 'butter']",363.0,41.0,9.0,34.0,19.0,51.0,7.0,-
150,corn pudding  crock pot,118656,490,7,"['egg', 'corn', 'wheat flour', 'sugar', 'salt', 'pepper', 'cream', 'butter']",219.2,16.0,15.0,20.0,14.0,27.0,8.0,-
151,creamy peas,129685,15,7,"['pea', 'water', 'salt', 'pepper', 'butter', 'cream', 'wheat flour', 'sugar']",461.1,50.0,54.0,13.0,20.0,101.0,11.0,-
152,gulliver s creamed corn,182192,20,7,"['kernel corn', 'cream', 'milk', 'salt', 'sugar', 'pepper', 'butter', 'wheat flour']",294.1,23.0,18.0,14.0,12.0,45.0,12.0,-
153,pennsylvania german fried tomatoes,94571,25,14,"['tomato', 'wheat flour', 'salt', 'pepper', 'butter', 'sugar', 'cream', 'leaf parsley']",315.9,35.0,65.0,28.0,5.0,71.0,8.0,-
154,smoked gouda brussels sprouts gratin,151003,35,16,"['fresh brussels sprouts', 'butter', 'shallot', 'wheat flour', 'cream', 'sugar', 'pepper', 'paprika', 'salt', 'gouda cheese', 'breadcrumb']",453.6,60.0,9.0,14.0,26.0,121.0,5.0,-
155,hot pasta,62151,50,7,"['penne pasta', 'tomato', 'garlic', 'durkee onion', 'butter', 'pepper', 'champignon mushroom', 'wine', 'leaf basil', 'oregano', 'leaf', 'sausage link']",637.7,14.0,74.0,38.0,33.0,20.0,42.0,['italian']
156,joe s italian tomato basil soup,460770,110,12,"['butter', 'oil', 'durkee onion', 'garlic', 'tomato', 'chicken broth', 'oregano', 'pepper', 'cream', 'leaf basil']",274.6,37.0,26.0,10.0,8.0,57.0,4.0,['italian']
157,provencal soup,371400,35,10,"['oil', 'butter', 'garlic', 'durkee onion', 'pepper', 'bell pepper', 'zucchini', 'wine', 'tomato', 'vegetable stock', 'olive', 'leaf basil']",150.6,15.0,15.0,11.0,3.0,13.0,3.0,['italian']
158,zucchini with sun dried tomatoes,67819,40,11,"['tomato', 'water', 'oil', 'durkee onion', 'garlic', 'zucchini', 'pepper']",212.3,26.0,28.0,5.0,7.0,12.0,4.0,['italian']
159,italian cheese chowder,258323,85,6,"['tomato', 'garbanzo bean', 'zucchini', 'durkee onion', 'wine', 'butter', 'salt', 'garlic', 'leaf basil', 'pepper', 'leaf', 'jack cheese', 'cheese', 'cream']",601.8,60.0,27.0,75.0,45.0,120.0,10.0,-
160,coconut pecan cake with broiled frosting,283489,80,13,"['purpose flour', 'sugar', 'butter', 'buttermilk', 'egg', 'baking soda', 'salt', 'vanilla', 'coconut', 'pistachio', 'sugar', 'whipping cream']",622.9,62.0,190.0,16.0,11.0,102.0,20.0,-
161,mean chef s vanilla buttermilk cupcakes,117948,45,11,"['butter', 'sugar', 'egg', 'vanilla', 'purpose flour', 'baking powder', 'salt', 'buttermilk']",218.1,10.0,78.0,7.0,7.0,20.0,11.0,-
162,mrs  leed s sugar cookies,111394,80,10,"['sugar', 'vanilla', 'butter', 'egg', 'salt', 'baking powder', 'purpose flour']",541.0,49.0,85.0,13.0,12.0,98.0,18.0,-
163,new mexico pecan bars,355997,45,9,"['wheat flour', 'sugar', 'butter', 'pistachio', 'baking powder', 'salt', 'corn syrup', 'vanilla', 'egg']",1484.3,104.0,381.0,37.0,37.0,98.0,70.0,-
164,sour cream coffee bread,146855,80,10,"['butter', 'sugar', 'egg', 'cream', 'vanilla', 'purpose flour', 'baking powder', 'salt', 'cinnamon', 'pistachio']",555.7,49.0,169.0,10.0,11.0,78.0,21.0,-
165,tofu omelet indonesia,308899,13,14,"['bean sprout', 'tofu', 'egg', 'salt', 'vegetable oil', 'chily', 'soy sauce', 'vinegar', 'peanut butter', 'shallot', 'leaf parsley']",205.3,20.0,14.0,20.0,30.0,14.0,2.0,['indonesian']
166,grilled mahi mahi with pineapple salsa,93524,85,9,"['garlic', 'shallot', 'vegetable oil', 'chily', 'pineapple chunk', 'seafood cocktail sauce', 'sugar', 'salt', 'ground cilantro', 'mahi mahi fillet']",249.8,12.0,25.0,24.0,64.0,6.0,3.0,-
167,vietnamese fisherman s soup,105637,45,17,"['shrimp', 'salmon', 'scallop', 'water', 'vegetable oil', 'chili paste', 'garlic', 'chicken stock', 'tomato', 'pineapple chunk', 'durkee onion', 'seafood cocktail sauce', 'sugar', 'salt', 'tamarind pulp', 'water', 'lime juice concentrate', 'bean sprout', 'rice paddy herb', 'leaf basil', 'shallot']",548.5,63.0,92.0,29.0,36.0,28.0,10.0,-
168,vietnamese grilled pork,215175,64,16,"['sugar', 'water', 'shallot', 'seafood cocktail sauce', 'soy sauce', 'salt', 'vegetable oil', 'pork loin chop']",357.8,34.0,50.0,20.0,46.0,31.0,4.0,-
169,vietnamese spicy   sour soup,414407,45,15,"['shrimp', 'cornstarch', 'peanut butter', 'chicken stock', 'tamarind paste', 'water', 'celery seed', 'pineapple chunk', 'tomato', 'okra', 'chily', 'bean sprout', 'seafood cocktail sauce', 'ginger', 'garlic', 'sugar', 'salt', 'shallot', 'cilantro leave']",277.8,16.0,59.0,60.0,39.0,10.0,9.0,-
170,chicken dahi,208299,50,10,"['chicken meat', 'yogurt', 'garlic', 'gingerroot', 'chily', 'turmeric', 'coriander', 'oil', 'durkee onion', 'chily', 'salt', 'garam masala', 'cilantro leave']",763.8,42.0,30.0,35.0,218.0,30.0,4.0,['indian']
171,chicken methi   chicken with dried fenugreek leaves,154433,50,15,"['chicken meat', 'leave', 'cardamom pod', 'garam masala', 'durkee onion', 'garlic', 'ginger paste', 'chily', 'yogurt', 'fenugreek leave', 'powder', 'cumin powder', 'cilantro leave', 'salt', 'oil']",546.4,57.0,26.0,6.0,76.0,51.0,4.0,['indian']
172,indian kadai chicken,72321,70,16,"['chicken meat', 'oil', 'durkee onion', 'tomato', 'cilantro leave', 'ginger paste', 'garlic', 'garam masala', 'leave', 'chily', 'coriander seed', 'chili powder', 'salt']",940.0,106.0,27.0,10.0,129.0,84.0,4.0,['indian']
173,mom s harra mutton mutton with green masala,35793,80,15,"['mutton', 'durkee onion', 'garlic', 'ginger', 'chily', 'cilantro leave', 'mint leaf', 'methi leave', 'spinach', 'yogurt', 'oil', 'garam masala', 'salt', 'chili powder', 'cumin', 'powder']",692.2,78.0,46.0,42.0,76.0,67.0,7.0,['indian']
174,sweet and sour chicken curry,204652,25,6,"['chicken meat', 'tomato puree', 'yogurt', 'garam masala', 'chili powder', 'garlic', 'mango chutney', 'salt', 'sugar', 'oil', 'water', 'chily', 'cilantro leave', 'cream']",479.3,39.0,11.0,30.0,108.0,27.0,1.0,['indian']
175,chicken pozole,178158,45,16,"['oil', 'durkee onion', 'garlic', 'tomato paste', 'chili powder', 'oregano', 'cumin', 'chicken broth', 'water', 'hominy', 'chicken meat', 'pepper', 'ground cilantro']",386.2,18.0,33.0,52.0,69.0,13.0,11.0,['mexican']
176,chile verde  la frontera style,501127,270,21,"['pork roast', 'tomatillo', 'jalapeno chile', 'chily', 'chily', 'ground cilantro', 'chily', 'tomato', 'tomato sauce', 'chicken broth', 'oregano', 'cumin', 'chili powder', 'purpose flour', 'oil', 'durkee onion', 'garlic', 'cornstarch', 'water']",166.6,8.0,14.0,10.0,37.0,6.0,3.0,['mexican']
177,pampered chef chicken tortilla soup,298099,40,17,"['corn tortilla', 'durkee onion', 'chicken breast halve', 'garlic', 'chili powder', 'chicken broth', 'cumin', 'tomato', 'chily', 'ground cilantro', 'cheddar cheese', 'lemon slice']",233.2,5.0,28.0,41.0,55.0,3.0,7.0,['mexican']
178,pork in salsa verde,371265,145,14,"['cumin', 'garlic', 'salt', 'pork loin chop', 'oil', 'durkee onion', 'jalapeno pepper', 'tomatillo', 'chicken broth', 'oregano', 'ground cilantro']",483.7,46.0,29.0,25.0,80.0,45.0,4.0,['mexican']
179,slow cooker pork tortilla   chip  soup,108139,255,8,"['vegetable oil', 'durkee onion', 'chili powder', 'cumin powder', 'garlic', 'pork tenderloin', 'jalapeno pepper', 'chily', 'chicken broth', 'tortilla chip', 'kernel corn', 'ground cilantro']",281.4,13.0,7.0,45.0,66.0,11.0,5.0,['mexican']
180,crunchy and light waffles for two,328155,12,8,"['wheat flour', 'baking powder', 'salt', 'sugar', 'egg', 'butter', 'milk']",248.2,16.0,9.0,14.0,16.0,29.0,9.0,-
181,delicious tea scones,159501,30,8,"['wheat flour', 'sugar', 'baking powder', 'salt', 'butter', 'milk', 'egg']",190.2,11.0,6.0,12.0,9.0,21.0,8.0,-
182,grandma s waffles,380890,20,8,"['wheat flour', 'baking powder', 'salt', 'egg', 'milk', 'butter', 'sugar']",334.5,20.0,34.0,21.0,19.0,36.0,14.0,-
183,never fail  biscuits,286003,25,8,"['wheat flour', 'salt', 'sugar', 'baking powder', 'milk', 'butter', 'egg']",130.6,10.0,3.0,9.0,5.0,21.0,4.0,-
184,rachel s cheesy pretzels,102161,30,6,"['wheat flour', 'milk', 'cheddar cheese', 'butter', 'baking powder', 'sugar', 'salt', 'egg']",81.9,5.0,1.0,8.0,5.0,10.0,3.0,-
185,best fresh bread using a bread machine for kneading,360350,90,6,"['water', 'yeast', 'salt', 'sugar', 'onion powder', 'vegetable oil', 'wheat bread flour']",160.3,7.0,4.0,16.0,7.0,3.0,8.0,-
186,grape nuts bread  abm,387787,250,3,"['water', 'vegetable oil', 'sugar', 'salt', 'nuts cereal', 'wheat bread flour', 'yeast', 'wheat gluten']",238.4,8.0,13.0,26.0,12.0,3.0,14.0,-
187,plain old white bread,46856,75,7,"['water', 'yeast', 'sugar', 'vegetable oil', 'wheat bread flour', 'salt']",223.2,6.0,1.0,8.0,11.0,2.0,13.0,-
188,sandwich rolls  abm,108864,130,7,"['water', 'vegetable oil', 'sugar', 'salt', 'wheat bread flour', 'milk', 'yeast']",186.9,6.0,10.0,10.0,10.0,5.0,10.0,-
189,unknownchef86 s french countryside bread  abm,337009,245,2,"['water', 'salt', 'wheat bread flour', 'sugar', 'yeast']",160.6,0.0,4.0,12.0,9.0,0.0,11.0,-
190,broiled tomato slices with gouda cheese,94690,25,7,"['tomato', 'durkee onion', 'pepper', 'gouda cheese', 'pepper']",123.0,12.0,13.0,9.0,15.0,25.0,1.0,-
191,easy bistro artichoke sandwich     vegetarian too,118174,25,14,"['roll', 'champignon mushroom', 'durkee onion', 'tomato', 'artichoke', 'gouda cheese', 'pepper flake']",342.3,25.0,11.0,36.0,41.0,49.0,9.0,-
192,it s a gouda   hot ham sandwich,283020,10,9,"['roll', 'mustard', 'honey', 'cayenne pepper', 'ham', 'raspberry preserve', 'durkee onion', 'gouda cheese']",296.2,10.0,50.0,68.0,45.0,10.0,11.0,-
193,stuffed head lettuce,108868,20,9,"['leaf lettuce', 'cheese', 'cheese', 'baby carrot', 'pepper', 'tomato', 'pepper', 'salt', 'durkee onion']",106.2,13.0,4.0,12.0,7.0,27.0,1.0,-
194,the way too simple salad for the lazy calorie counter,33417,10,7,"['leaf lettuce', 'tomato', 'durkee onion', 'baby carrot', 'pepper']",12.5,0.0,5.0,0.0,1.0,0.0,0.0,-
195,burger barbecue aka sloppy joes,190405,45,4,"['ground beef', 'oil', 'durkee onion', 'celery seed', 'pepper', 'sugar', 'salt', 'pepper', 'tomato sauce', 'ketchup', 'vinegar', 'sauce']",337.3,31.0,44.0,47.0,45.0,35.0,5.0,-
196,italian salad dressing seasoning,81338,10,5,"['garlic salt', 'onion powder', 'sugar', 'oregano', 'leaf parsley', 'leaf basil', 'pepper', 'thyme sprigs', 'celery seed', 'salt']",6.6,0.0,3.0,36.0,0.0,0.0,0.0,-
197,pasta fagioli,330830,75,7,"['ground beef', 'durkee onion', 'baby carrot', 'celery seed', 'garlic', 'tomato', 'kidney bean', 'bean', 'tomato sauce', 'v8', 'vinegar', 'salt', 'oregano', 'leaf basil', 'thyme sprigs', 'pepper', 'cayenne pepper', 'ditali pasta']",412.9,15.0,39.0,28.0,49.0,17.0,19.0,-
198,spaghetti for 100 or oamc,89357,200,5,"['ground beef', 'durkee onion', 'garlic', 'tomato sauce', 'tomato paste', 'salt', 'sugar', 'leaf basil', 'oregano', 'seasoning salt', 'spaghetti noodle']",330.9,8.0,33.0,41.0,30.0,9.0,18.0,-
199,tomato glut sauce,36568,75,5,"['tomato', 'baby carrot', 'celery seed', 'durkee onion', 'garlic', 'vinegar', 'leaf', 'thyme sprigs', 'oregano', 'leaf basil', 'leaf parsley', 'pepper', 'salt']",416.7,5.0,216.0,81.0,32.0,2.0,30.0,-
200,asian sesame chicken,44353,30,12,"['sesame seed', 'breadcrumb', 'salt', 'egg', 'chicken breast halve', 'vegetable oil', 'vinegar', 'pepper', 'durkee onion', 'sugar', 'ginger', 'pepper flake']",411.3,38.0,17.0,30.0,64.0,18.0,4.0,['chinese']
201,asian style chicken nuggets,320503,5,6,"['chicken breast', 'honey', 'soy sauce', 'ginger', 'cornstarch', 'egg', 'breadcrumb', 'vegetable oil']",931.5,37.0,203.0,123.0,109.0,33.0,41.0,['american']
202,eggs with crab meat,148649,23,11,"['crabmeat', 'egg', 'chicken stock', 'soy sauce', 'oil', 'ginger', 'scallion', 'cornstarch', 'wine vinegar', 'grain rice']",574.7,58.0,15.0,71.0,87.0,41.0,4.0,['chinese']
203,stir fried beef with ginger,12665,15,6,"['beef steak', 'salt', 'cornstarch', 'vegetable oil', 'ginger', 'soy sauce', 'sugar', 'sherry', 'durkee onion', 'pepper']",330.8,32.0,6.0,28.0,51.0,27.0,2.0,['chinese']
204,szechuan peppercorn chicken,17278,15,3,"['szechuan peppercorn', 'scallion', 'ginger', 'salt', 'soy sauce', 'sesame oil', 'chicken stock', 'wine vinegar', 'sugar', 'iceberg lettuce', 'chicken meat']",460.2,50.0,16.0,49.0,68.0,41.0,2.0,['chinese']
205,ginger mango lassi,51285,5,2,"['mango', 'water', 'sugar', 'ginger', 'lemon juice concentrate', 'cherry yogurt']",767.6,6.0,672.0,6.0,25.0,9.0,60.0,-
206,mocha espresso flavored creamer,117938,10,3,"['sugar', 'milk', 'cocoa powder']",1319.5,61.0,821.0,22.0,80.0,124.0,70.0,-
207,pink lemonade lime dip,133678,10,3,"['milk', 'lemonade concentrate', 'lemon rind']",1603.3,54.0,1182.0,21.0,63.0,109.0,99.0,-
208,uncle bob s fantastic lemon banana frosting,137881,10,3,"['banana', 'lemon juice concentrate', 'butter', 'sugar']",2108.0,71.0,1680.0,17.0,2.0,146.0,145.0,-
209,vegan substitute for sweetened condensed milk,233468,20,5,"['milk', 'water', 'sugar']",1294.7,59.0,820.0,22.0,75.0,120.0,68.0,-
210,asian grilled flank steak,173126,130,11,"['flank steak', 'barbecue sauce', 'soy sauce', 'durkee onion', 'sesame seed', 'garlic', 'ground ginger']",361.4,25.0,9.0,61.0,85.0,29.0,2.0,-
211,garlic and pepper marinated flank steak,174914,188,7,"['soy sauce', 'oil', 'garlic', 'pepper', 'flank steak']",452.8,39.0,1.0,47.0,100.0,43.0,0.0,-
212,steak marinade   flank steak,343417,35,8,"['flank steak', 'soy sauce', 'sugar', 'lemon juice concentrate', 'oil', 'garlic', 'durkee onion', 'ground ginger', 'pepper']",305.5,23.0,20.0,58.0,67.0,24.0,2.0,-
213,taste of asia steak marinade,317668,15,4,"['soy sauce', 'sugar', 'lemon juice concentrate', 'oil', 'garlic', 'durkee onion', 'ground ginger', 'pepper', 'beef steak']",719.9,80.0,40.0,116.0,93.0,91.0,4.0,-
214,teriyaki sirloin strips,155003,30,8,"['sirloin steak', 'soy sauce', 'rice vinegar', 'sugar', 'durkee onion', 'oil', 'garlic', 'ground ginger', 'pepper']",819.7,84.0,29.0,90.0,135.0,103.0,3.0,-
215,amish butterscotch brownies,68806,70,5,"['butter', 'sugar', 'egg', 'purpose flour', 'vanilla', 'salt', 'baking powder']",222.4,10.0,106.0,10.0,4.0,19.0,12.0,['american']
216,good old fashioned pancakes,230115,20,6,"['purpose flour', 'baking powder', 'salt', 'sugar', 'milk', 'egg', 'butter']",163.9,10.0,6.0,21.0,9.0,19.0,7.0,['american']
217,honey muffins,220802,20,6,"['purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'butter', 'honey']",183.2,8.0,56.0,9.0,6.0,15.0,10.0,['american']
218,my kids favourite chocolate chip cookies,53740,18,6,"['butter', 'sugar', 'egg', 'water', 'purpose flour', 'baking powder', 'salt', 'chocolate chip cookie']",92.8,5.0,39.0,1.0,2.0,11.0,4.0,['american']
219,shortcakes  robin s best biscuits,201724,30,9,"['purpose flour', 'sugar', 'baking powder', 'salt', 'butter', 'milk', 'egg']",258.9,19.0,28.0,9.0,9.0,39.0,10.0,['american']
220,aunt helen s buttermilk pancakes,385927,45,6,"['wheat flour', 'sugar', 'salt', 'baking powder', 'baking soda', 'egg', 'oil', 'buttermilk', 'milk']",436.1,20.0,49.0,28.0,31.0,19.0,21.0,-
221,family favorite pancakes,339157,15,8,"['wheat flour', 'baking powder', 'salt', 'sugar', 'egg', 'milk', 'oil']",504.4,37.0,26.0,42.0,23.0,26.0,19.0,-
222,grandma s  western style pancakes     and or waffles,203678,22,8,"['wheat flour', 'baking powder', 'sugar', 'salt', 'egg', 'milk', 'oil']",555.8,39.0,51.0,40.0,27.0,30.0,22.0,-
223,pikelets,58107,30,6,"['wheat flour', 'sugar', 'baking powder', 'egg', 'yogurt', 'milk', 'salt', 'oil']",112.2,2.0,28.0,2.0,6.0,3.0,6.0,-
224,sour milk pancakes,96401,10,2,"['milk', 'egg', 'oil', 'wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt']",101.5,5.0,1.0,12.0,6.0,5.0,4.0,-
225,anne of green gables coconut macaroons,362770,30,12,"['egg white', 'tartar', 'sugar', 'coconut', 'almond extract']",54.7,3.0,32.0,1.0,1.0,9.0,2.0,-
226,butterscotch meringues,114754,70,9,"['egg white', 'tartar', 'salt', 'sugar', 'walnut']",84.7,5.0,44.0,1.0,3.0,1.0,3.0,-
227,chocolate almond valentine meringue cookies,117352,80,7,"['egg white', 'tartar', 'sugar', 'almond extract', 'cocoa powder']",7.3,0.0,5.0,0.0,0.0,0.0,0.0,-
228,meringue cookies,363207,40,8,"['egg white', 'tartar', 'sugar', 'almond extract', 'food coloring paste', 'almond']",12.1,1.0,0.0,0.0,1.0,0.0,0.0,-
229,wonderful angel food cake,120178,85,12,"['flour', 'sugar', 'egg white', 'salt', 'tartar', 'almond extract']",119.2,0.0,76.0,6.0,7.0,0.0,8.0,-
230,barefoot contessa s roasted carrots,393808,30,7,"['baby carrot', 'oil', 'salt', 'pepper', 'baby dill pickle']",110.2,10.0,22.0,18.0,2.0,4.0,3.0,-
231,hummus for my young un,365796,6,3,"['chickpea', 'lemon juice concentrate', 'tahini sesame butter', 'oil', 'garlic', 'salt', 'baby carrot', 'water']",33.6,2.0,0.0,2.0,2.0,0.0,1.0,-
232,lemon dill vinaigrette or marinade,319756,5,2,"['salad dressing mix', 'water', 'lemon juice concentrate', 'oil', 'baby dill pickle']",121.7,20.0,0.0,0.0,0.0,8.0,0.0,-
233,sauteed broccoli rabe,203401,15,8,"['broccoli rabe', 'garlic', 'shallot', 'oil', 'salt', 'water']",133.2,20.0,0.0,25.0,1.0,9.0,1.0,-
234,sauteed brussels sprouts with lemon and pistachios,279934,20,6,"['oil', 'shallot', 'sprout', 'pistachio', 'lemon juice concentrate']",248.2,32.0,12.0,0.0,13.0,11.0,3.0,-
235,charmie s potato cheese soup,144883,30,13,"['butter', 'durkee onion', 'garlic', 'potato', 'water', 'milk', 'cheddar cheese', 'pepper']",640.5,49.0,15.0,21.0,49.0,101.0,21.0,-
236,creamy parmesan potato soup,46322,45,8,"['potato', 'durkee onion', 'butter', 'cheese', 'milk', 'garlic', 'pepper', 'salt', 'parmesan cheese', 'leaf parsley']",893.0,75.0,19.0,68.0,59.0,152.0,29.0,-
237,potato and beef pie,261240,45,10,"['potato', 'milk', 'ground beef', 'durkee onion', 'cheddar cheese', 'garlic', 'pepper', 'butter', 'bread crumb']",743.8,59.0,16.0,22.0,79.0,100.0,19.0,-
238,savory baked white fish,145448,35,10,"['halibut fillet', 'durkee onion', 'butter', 'wine', 'salt', 'pepper', 'garlic', 'cream', 'oregano', 'cheddar cheese', 'parmesan cheese']",448.0,34.0,7.0,22.0,96.0,63.0,1.0,-
239,scalloped potatoes  onions and garlic,81038,265,12,"['potato', 'durkee onion', 'garlic', 'jalapeno cheddar cheese', 'parmesan cheese', 'butter', 'pepper', 'mushroom soup', 'milk', 'leaf parsley']",395.8,28.0,28.0,36.0,35.0,50.0,13.0,-
240,macaroons made with fresh coconut,362081,32,5,"['coconut', 'sugar', 'wheat flour', 'salt', 'egg white', 'vanilla extract']",101.3,10.0,26.0,1.0,2.0,30.0,3.0,-
241,paula deen s coconut macaroons,167142,18,6,"['coconut', 'almond extract', 'salt', 'milk', 'egg white', 'tartar']",105.4,8.0,46.0,2.0,3.0,24.0,4.0,-
242,really easy macaroons,202699,35,9,"['coconut', 'sugar', 'egg white', 'salt', 'vanilla extract', 'almond extract']",63.9,4.0,33.0,1.0,1.0,13.0,2.0,-
243,sweetened condensed milk coconut cookies candy,34402,25,6,"['milk', 'coconut', 'vanilla extract', 'salt']",95.9,7.0,49.0,2.0,2.0,18.0,4.0,-
244,toasted coconut and almond macaroons,326724,35,11,"['almond', 'coconut', 'vanilla extract', 'sugar', 'salt', 'purpose flour', 'egg white', 'milk']",188.5,16.0,65.0,5.0,9.0,28.0,6.0,-
245,christy s mexican wedding cookies,152642,42,13,"['wheat flour', 'butter', 'sugar icing', 'pistachio', 'vanilla']",125.1,13.0,17.0,1.0,2.0,17.0,3.0,['mexican']
246,kolacky del babbo classico,91104,40,15,"['cheese', 'sugar', 'vanilla', 'butter', 'wheat flour', 'sugar icing']",104.0,13.0,0.0,2.0,2.0,27.0,1.0,['american']
247,mexican bizcochitos  crusty sweet biscuit,66210,25,10,"['butter', 'sugar', 'wheat flour', 'pistachio', 'vanilla']",85.0,11.0,3.0,1.0,1.0,13.0,1.0,-
248,mexican hot chocolate balls,273710,35,12,"['butter', 'sugar', 'cocoa powder', 'vanilla', 'wheat flour', 'cinnamon', 'pistachio']",83.1,8.0,12.0,1.0,1.0,13.0,2.0,-
249,white mice cookies,92899,20,10,"['butter', 'sugar', 'wheat flour', 'vanilla', 'pistachio']",85.3,8.0,16.0,1.0,1.0,12.0,2.0,-
250,mango ginger limeade,480495,5,2,"['mango puree', 'juice', 'water', 'sugar', 'ginger juice']",133.9,0.0,133.0,0.0,1.0,0.0,11.0,-
251,orange aid blend,221605,5,2,"['juice', 'ice cube', 'milk', 'sugar', 'water']",207.8,3.0,167.0,1.0,6.0,6.0,15.0,-
252,passionfruit and orange sago,129653,35,4,"['juice', 'passion fruit pulp', 'water', 'sugar', 'sago']",147.8,0.0,108.0,0.0,3.0,0.0,12.0,-
253,ready to serve hummingbird food,503355,3,5,"['sugar', 'water', 'ice cube']",73.1,0.0,75.0,0.0,0.0,0.0,6.0,-
